text,speaker,season,episode_number,scene,utterance
"No, no, simplemente tuvieron una gran discusión sobre qué hacer con mi habitación.",Rachel Green,6,3,9,6
¡¿Qué?! ¡Sobre una habitación estúpida!,Ross Geller,6,3,9,7
"Sí, me siento un poco mal por ellos, ¡pero también estoy muy emocionado porque no tengo que mudarme aquí!",Rachel Green,6,3,9,8
"Oh no, sí no, ¡esa parte es genial!",Ross Geller,6,3,9,9
"[Escena: Apartamento de Monica y Rachel, Ross entra, arrastrando a Chandler, para mediar en la discusión entre Chandler y Monica.]",Scene Directions,6,3,10,1
"¡¿Qué es todo eso de que peleáis?! ¿Esto realmente está sobre una habitación? Quiero decir, ¡eso es tan tonto!",Ross Geller,6,3,10,2
"Ross, podemos encargarnos de esto.",Monica Geller,6,3,10,3
"Bueno, aparentemente no, y no puedo simplemente quedarme quieto y ver a dos personas que me importan mucho sufrir por algo tan tonto. Quiero decir, ¡basta de tonterías!",Ross Geller,6,3,10,4
"Bueno, ¿por qué no le dices que deje de hacer tonterías?",Chandler Bing,6,3,10,5
"¡Está bien! Dos muy buenos puntos, miren, los conozco a ambos desde hace mucho tiempo y nunca los he visto ni una millonésima parte tan feliz como lo han estado desde que estuvieron juntos. ¿De verdad quieres tirar todo eso a la basura en una habitación? Eso es tan tonto. Ahora, ¿qué es más importante, el amor o la tontería?",Ross Geller,6,3,10,6
"Bueno, nos gustan las tonterías, pero también tenemos debilidad por el amor.",Chandler Bing,6,3,10,7
El amor es la mejor medicina.,Monica Geller,6,3,10,8
Eso es risa.,Chandler Bing,6,3,10,9
¿Por qué lo haces?,Monica Geller,6,3,10,10
No sé.,Chandler Bing,6,3,10,11
"¡Bueno! ¡Está bien! Ahora, Chandler, quieres vivir con Monica, ¿verdad?",Ross Geller,6,3,10,12
"Sí, lo hago.",Chandler Bing,6,3,10,13
"Y Mon, quieres vivir con Chandler, ¿no?",Ross Geller,6,3,10,14
Sí.,Monica Geller,6,3,10,15
¡Bien! ¡Un contrato verbal es vinculante en el estado de Nueva York!,Ross Geller,6,3,10,16
"[Escena: Central Perk, Rachel está sentada en el mostrador esperando que Gunther, sí, Gunther haya regresado, para volver a servirle el café.]",Scene Directions,6,3,11,1
Entonces entiendo que estás buscando un lugar.,Gunther,6,3,11,2
"No-no, me quedo aquí.",Rachel Green,6,3,11,3
"Oh, iba a ofrecerte mi apartamento.",Gunther,6,3,11,4
"¿Por qué, adónde vas?",Rachel Green,6,3,11,5
No sé.,Gunther,6,3,11,6
Hola Rach!,Ross Geller,6,3,11,7
¡Hola!,Rachel Green,6,3,11,8
"Nunca lo vas a creer. Mónica y Chandler se mudarán aquí otra vez. Esa es una gran noticia, me refiero a ellos. ¿Bien?",Ross Geller,6,3,11,9
"Oh, vaya.",Rachel Green,6,3,11,10
"Sí, pero lo bueno es que volveremos a ser compañeros de cuarto.",Ross Geller,6,3,11,11
"Sí. Ya sabes umm, uh, umm, sobre eso, umm, Ross. Realmente aprecio tu oferta de dejarme mudarme y todo eso, pero ¿no crees que va a ser extraño?",Rachel Green,6,3,11,12
"¡¿Por qué?! ¿Por qué, por qué, por qué sería raro?",Ross Geller,6,3,11,13
"Bueno, ¡por nuestra culpa! Por nuestra historia.",Rachel Green,6,3,11,14
¡No!,Ross Geller,6,3,11,15
¿No?,Rachel Green,6,3,11,16
"¡No! ¡No! Sería extraño si todavía estuviéramos en ese lugar, quiero decir, ¿aún estás en ese lugar?",Ross Geller,6,3,11,17
¡No! ¡De nada!,Rachel Green,6,3,11,18
¡Bien! ¡Yo tampoco! So it's not a problem. Solo somos dos amigos que somos compañeros de cuarto.,Ross Geller,6,3,11,19
"Vale, pero Ross, eventualmente tú y yo saldremos.",Rachel Green,6,3,11,20
¡¿En realidad?! ¿Somos?,Ross Geller,6,3,11,21
"¡Sí! Voy a tener novio, tú tendrás novia...",Rachel Green,6,3,11,22
¡Oh! Eso sería genial.,Ross Geller,6,3,11,23
"Pero sabes qué, si crees que todo va a estar bien, simplemente idearemos un sistema. Ya sabes, será como en la universidad, colgaré una percha en la puerta y pondré un cartel: ""Vuelve más tarde, tengo suerte"".",Rachel Green,6,3,11,24
"Sí, no pensé en eso.",Ross Geller,6,3,11,25
"[Escena: Apartamento de Monica y Rachel, Ross arrastra a Chandler una vez más para que pueda intentar manipular la situación para que sea lo mejor para Ross, no necesariamente lo mejor para Monica y Chandler.]",Scene Directions,6,3,12,1
"Entonces, ¿estás seguro de todo este asunto de la mudanza? ¡Quiero decir que es un gran paso! ¡¿Y cuál es la prisa?!",Ross Geller,6,3,12,2
(Ambos empiezan a reírse de él.),Scene Directions,6,3,12,3
¡Eso es muy divertido!,Monica Geller,6,3,12,4
"¡Está siendo tonto, porque sabe que disfrutamos de las tonterías!",Chandler Bing,6,3,12,5
"No, lo digo en serio, ¿vale? Quiero decir, piénsalo. Te mudas, empiezas a pelear por estúpidas salas de juegos, ¡y lo siguiente que sabes es que rompes!",Ross Geller,6,3,12,6
"Ross, tenías razón antes, fue sólo una pelea estúpida por una habitación.",Monica Geller,6,3,12,7
"¡¡Vale, no hay peleas estúpidas!! No se trata de la habitación, se trata de lo que la habitación... ¡representa! ¡¡Y desafortunadamente, esta habitación podría destruirte!!",Ross Geller,6,3,12,8
"Sí, no estoy tan preocupado.",Chandler Bing,6,3,12,9
"Sí, no, yo tampoco.",Monica Geller,6,3,12,10
"¡Bien! ¡Es tu vida! ¡Simplemente no quiero verlos romper! Lo cual harán si se mudan juntos, pero eso es lo que quieren, no hay nada que pueda hacer. ¡¡¡NO LO HAGAS!!!!!",Ross Geller,6,3,12,11
"Todavía queréis vivir juntos, ¿verdad?",Monica Geller,6,3,12,12
¡Por supuesto!,Chandler Bing,6,3,12,13
¿Ross no te asustó?,Monica Geller,6,3,12,14
Me asustó hasta el punto de no querer vivir con él.,Chandler Bing,6,3,12,15
"¡Ven aquí, quiero mostrarte algo!",Monica Geller,6,3,12,16
¡Bueno!,Chandler Bing,6,3,12,17
"(Corren hacia la sala de estar donde Mónica ha movido la silla hacia atrás (hacia el escalón), la mesa de café hacia adelante (hacia el televisor) y ha pegado con cinta adhesiva un contorno cuadrado en el suelo.)",Scene Directions,6,3,12,18
¡Ay dios mío! ¡Alguien ha matado al Hombre Cuadrado!,Chandler Bing,6,3,12,19
"¡Aquí es donde pensé que podría ir la tumbona Barça! Verás, puedes ver la televisión y todavía está a poca distancia de la cocina.",Monica Geller,6,3,12,20
"¡Oh, eso es tan dulce! ¡Yo también quiero mostrarte algo!",Chandler Bing,6,3,12,21
¡Bueno!,Monica Geller,6,3,12,22
"¿Conoces esas señales de tráfico tan grandes que dicen ""Fusionar""?",Chandler Bing,6,3,12,23
Uhmm.,Monica Geller,6,3,12,24
¿Sabes? Estaba pensando que podríamos conseguir uno de esos carteles y colgarlo sobre nuestra cama. ¡Porque somos tú y yo juntos! ¡Unir!,Chandler Bing,6,3,12,25
¡Ay dios mío! ¡Me encanta eso!,Monica Geller,6,3,12,26
¡¿En realidad?!,Chandler Bing,6,3,12,27
"¡¡Eh, no!!",Monica Geller,6,3,12,28
"[Escena: Central Perk, Phoebe está cantando una nueva canción. Sí, la primera canción nueva de Phoebe de la sexta temporada, Ross, Joey y Rachel también están ahí.]",Scene Directions,6,3,13,1
"¡Te encontré en mi cama! ¿Cómo te quejaste allí? ¡Eres un misterio! ¡Cabello negro y rizado! ¡Cabello negro y rizado! Negrita, negrita, negrita, negrita, negrita de pelo rizado............",Phoebe Buffay,6,3,13,2
(Aplausos.),Scene Directions,6,3,13,3
"Ahora, si quieres recibir correos electrónicos sobre mis próximos shows, por favor dame dinero para poder comprar una computadora.",Phoebe Buffay,6,3,13,4
"Entonces umm, ¿dónde están los otros chicos?",Ross Geller,6,3,13,5
"Umm, bueno, veamos que Monica y Chandler están ocupados.",Rachel Green,6,3,13,6
¡¿Lucha?!,Ross Geller,6,3,13,7
"No, la otra cosa. Realmente creo que es genial que resuelvan las cosas.",Rachel Green,6,3,13,8
"Sí. No hay forma de separarlos, ¿verdad?",Ross Geller,6,3,13,9
"Oye, ¿puedo prestarme la llave de tu casa para poder cruzar la calle y hacer una copia?",Rachel Green,6,3,13,10
¡Seguro! Aquí.,Ross Geller,6,3,13,11
"Gracias. ¿Ahora estás seguro? Porque una vez que hago una copia, no hay vuelta atrás.",Rachel Green,6,3,13,12
"Sí, estoy... estoy seguro. Sí, sal de aquí antes de que cambie de opinión.",Ross Geller,6,3,13,13
"Umm, escucha, Ross, ¿realmente crees que mudarse con Rachel es una buena idea?",Joey Tribbiani,6,3,13,14
He estado de ida y vuelta.,Ross Geller,6,3,13,15
"Sí, bueno, ¡tal vez deberías regresar! ¿Bueno? Rachel se muda y, antes de que te des cuenta, ¡estás justo donde no quieres estar! ¡De nuevo juntos!",Joey Tribbiani,6,3,13,16
"Ehh, no, no lo creo. Ella ya ha hablado de, ya sabes, salir con otros chicos.",Ross Geller,6,3,13,17
"¡Eso no va a funcionar! Luego ella volverá a casa llorando y le dirás: ""Oh, está bien. Encontrarás a alguien"". Y luego, ¡bam! ¡Ella te encuentra!",Joey Tribbiani,6,3,13,18
"Sí, bueno, tal vez tengas razón.",Ross Geller,6,3,13,19
"¡Te lo digo Ross, ella definitivamente se enamorará de ti otra vez! Ahora, ¿es eso lo que quieres?",Joey Tribbiani,6,3,13,20
¿Es eso lo que quiero?,Ross Geller,6,3,13,21
Sí.,Phoebe Buffay,6,3,13,22
(Entra Raquel.),Scene Directions,6,3,13,23
"Aquí viene ella. Espera, te haré la vida mucho más fácil.",Joey Tribbiani,6,3,13,24
"Muy bien, pues el lugar estaba cerrado. Lo copiaré más tarde.",Rachel Green,6,3,13,25
"O no. Rach, ¿por qué no te mudas conmigo?",Joey Tribbiani,6,3,13,26
"¡Vaya! ¡Vaya! ¡Vaya, Joey!",Ross Geller,6,3,13,27
"No-no-no-no-no-no-no-no... Está bien, quiero decir, mira Rach, sé que te asusté con todo eso del jueves desnudo, ¡pero no tenemos que hacer eso!",Joey Tribbiani,6,3,13,28
"Bueno, sería más fácil cruzar el pasillo. Espera un minuto, a menos que estés pensando en Naked Wednesday's.",Rachel Green,6,3,13,29
"Claramente el jueves no es bueno para ti, ¡elige un día!",Joey Tribbiani,6,3,13,30
"[Escena: Apartamento de Chandler y Joey, Joey tiene al potencial compañero de cuarto de regreso para otra entrevista.]",Scene Directions,6,3,14,1
¡Hola!,Joey Tribbiani,6,3,14,2
¡Hola!,The Potential Roommate,6,3,14,3
"Pasa. Gracias por volver, umm, está bien, ha habido mucha gente interesada en la sala, pero la he reducido y ¡tú eres uno de los finalistas!",Joey Tribbiani,6,3,14,4
¡Excelente!,The Potential Roommate,6,3,14,5
"Bien, antes de tomar mi decisión final, solo quiero asegurarme de que nuestras personalidades coincidan. Bien, entonces hice una pequeña prueba. Ahora voy a decir una palabra y luego tú dices lo primero que te venga a la mente.",Joey Tribbiani,6,3,14,6
Puedo hacer eso.,The Potential Roommate,6,3,14,7
¡Bueno! Aquí vamos. Almohada.,Joey Tribbiani,6,3,14,8
Luchar.,The Potential Roommate,6,3,14,9
¡Muy bien! Bueno. G.,Joey Tribbiani,6,3,14,10
¿Cadena?,The Potential Roommate,6,3,14,11
"¡Excelente! Está bien umm, perrito.",Joey Tribbiani,6,3,14,12
¿Gatito?,The Potential Roommate,6,3,14,13
"¡Oh, lo siento! No-no-no, tan cerca, pero ¡adiós!",Joey Tribbiani,6,3,14,14
"[Escena: Apartamento de Monica y Rachel, Rachel está empacando sus pertenencias para mudarse a casa de Ross. Ella está parada en la cocina.]",Scene Directions,6,4,1,1
"Entonces, ¿cuál de estas cosas de la cocina es mía?",Rachel Green,6,4,1,2
Este abridor de botellas.,Monica Geller,6,4,1,3
¿Y?,Rachel Green,6,4,1,4
¡Y es un imán!,Monica Geller,6,4,1,5
¡Mira eso!,Rachel Green,6,4,1,6
"¿Qué tan raro es eso? ¿Sabes? Te mudas conmigo y tienes lo único que yo no tengo. Es como, en cierto modo, completas mi cocina.",Ross Geller,6,4,1,7
¡¿Qué?!,Rachel Green,6,4,1,8
"¡Tú completas mi cocina, amigo!",Ross Geller,6,4,1,9
"Ross, sé lo que estás pensando.",Phoebe Buffay,6,4,1,10
¿Qué?,Ross Geller,6,4,1,11
"Que se mudará contigo y tal vez entonces se enamorará de ti y luego, cuando descubra que ya estás casado, será feliz. ¿Sabes? Simplemente estás muy triste.",Phoebe Buffay,6,4,1,12
¡Ay dios mío! ¡Ya veo lo que es esto! ¡Estás enamorado de Raquel!,Ross Geller,6,4,1,13
¡¡¿Qué?!!,Phoebe Buffay,6,4,1,14
"¡Por supuesto! ¡Todo suma! Quiero decir, estás obsesionado con ella. Siempre es: ""Ross, ¿qué vas a hacer con Rachel?"" ""Ross, ¿por qué te mudas con Rachel?"" ""¿Cuándo le vas a confesar tu matrimonio secreto a Rachel?"" ¡La quieres!",Ross Geller,6,4,1,15
¡No!,Phoebe Buffay,6,4,1,16
"Uh-oh, salvado por la campana. ¿Hola?",Ross Geller,6,4,1,17
[Corte a la sala donde Mónica está ayudando a empacar una caja.],Scene Directions,6,4,1,18
"Hola Rach, ¿no son míos estos candelabros?",Monica Geller,6,4,1,19
"No-no, los compré.",Rachel Green,6,4,1,20
"¡Oh! Sí, lo olvidé.",Monica Geller,6,4,1,21
Sí.,Rachel Green,6,4,1,22
Que eres un mentiroso.,Monica Geller,6,4,1,23
"¡No, no, no, eso es genial! Estaré allí el lunes. ¡Y gracias de nuevo! Bueno. Umm, ese era el jefe del departamento de Paleontología en N uh, Y, uh U!",Ross Geller,6,4,1,24
¡Guau! ¿Qué dijo?,Monica Geller,6,4,1,25
"Bueno, recuerda ese artículo que publiqué el año pasado sobre el caudal de sedimentos, ¿eh? Les encantó.",Ross Geller,6,4,1,26
"Bueno, ¿quién no lo haría?",Rachel Green,6,4,1,27
"¡Lo sé! De todos modos, ¡me pidieron que fuera profesor invitado! Quiero decir que es temporal, pero, si les agrado, podría conducirles a un trabajo de tiempo completo. Qué bien quedaría eso en un buzón, ¿eh? ""Profesor Geller"".",Ross Geller,6,4,1,28
"Sí, profesor y señora",Phoebe Buffay,6,4,1,29
¡¿Y señora?!,Rachel Green,6,4,1,30
"¡Oh! Sí, sabes que tú y Ross todavía estáis casados.",Phoebe Buffay,6,4,1,31
¡¡¿Qué?!!,Rachel Green,6,4,1,32
¡Es una broma!,Phoebe Buffay,6,4,1,33
¡Oh! ¡Oh Dios!,Rachel Green,6,4,1,34
Te salvó el culo.,Phoebe Buffay,6,4,1,35
"[Escena: Central Perk, Joey, Monica, Rachel y Chandler están todos allí cuando Phoebe entra abatida.]",Scene Directions,6,4,2,1
¡Ey!,Chandler Bing,6,4,2,2
Hola.,Phoebe Buffay,6,4,2,3
¡Ey!,Monica Geller,6,4,2,4
"Ah, ¿qué pasa?",Chandler Bing,6,4,2,5
"Bueno, ¿recuerdas a ese psíquico que veo?",Phoebe Buffay,6,4,2,6
¿Sí?,Chandler Bing,6,4,2,7
"Bueno, ella me dijo que voy a morir esta semana, así que estoy un poco desanimado por eso.",Phoebe Buffay,6,4,2,8
¡¿Qué?!,Chandler Bing,6,4,2,9
"Sí, y sé que ustedes no saben mucho sobre lecturas psíquicas, pero esa es la peor que pueden conseguir.",Phoebe Buffay,6,4,2,10
"Phoebe, ¡eso es una locura!",Monica Geller,6,4,2,11
No puedo creer que ella también dijera eso.,Joey Tribbiani,6,4,2,12
"Sí, cariño, no le crees, ¿verdad?",Rachel Green,6,4,2,13
"No, ella dijo: ¡sabes que tendría trillizos! Pero también dijo que uno de ellos sería negro.",Phoebe Buffay,6,4,2,14
Sólo por curiosidad ¿te dijo cómo te va a ir?,Chandler Bing,6,4,2,15
"No, porque ella no me dijo que iba a morir hasta el final de la sesión, ¡y no iba a perder ni una hora más allí! Quiero decir que sólo me queda una semana, ¿sabes? ¡Realmente tengo que empezar a vivir ahora! , se recuesta y comienza a leer.)",Phoebe Buffay,6,4,2,16
¡Hola a todos!,Ross Geller,6,4,2,17
¡Hola!,Chandler Bing,6,4,2,18
"Oigan, bueno, hoy es mi primera conferencia y quería probarlo con ustedes, ¿les importa?",Ross Geller,6,4,2,19
(Hacen una pausa para pensar en ello.),Scene Directions,6,4,2,20
"Oh, eso sería genial. ¡Seguro!",#ALL#,6,4,2,21
"""Existen tres teorías principales sobre la tasa de flujo de sedimentos. Cada una de estas teorías se puede subcategorizar en dos distintas...""",Ross Geller,6,4,2,22
"Ah, esto es todo. Esto es lo que me va a matar.",Phoebe Buffay,6,4,2,23
"""...subcategorías. La primera de estas subcategorías es...""",Ross Geller,6,4,2,24
"¡Eh, Ross! ¿Hay chicas desnudas en ese trozo de papel?",Joey Tribbiani,6,4,2,25
¡No! ¿Por qué?,Ross Geller,6,4,2,26
"Bueno, nunca había visto a un chico mirar tan fijamente un trozo de papel que no tuviera chicas desnudas.",Joey Tribbiani,6,4,2,27
"¡Oh! ¡Bueno! Bueno. ""Existen tres teorías principales sobre la tasa de flujo de sedimentos. Cada una de estas teorías se puede subcategorizar en...""",Ross Geller,6,4,2,28
¿Por qué no empiezas con una broma?,Chandler Bing,6,4,2,29
"¿Abrir con una broma? ¡Es una universidad, no un club de comedia!",Ross Geller,6,4,2,30
"Espera un minuto, ¡sostén el teléfono! ¿No estás hablando de la Universidad Chuckles?",Chandler Bing,6,4,2,31
¡Bueno!,Ross Geller,6,4,2,32
"¡Oh! ¡Estamos bromeando! ¡Oh, estamos bromeando!",#ALL#,6,4,2,33
"Ross, ¿sabes qué podría hacerlo menos aburrido?",Rachel Green,6,4,2,34
¡Gracias!,Ross Geller,6,4,2,35
"Algunas, algunas ayudas visuales.",Rachel Green,6,4,2,36
"¡Oh, ooh, ooh! ¿Sabes qué es una buena ayuda visual?",Joey Tribbiani,6,4,2,37
"Por favor, no digas chicas desnudas.",Ross Geller,6,4,2,38
¡¿Por qué no?!,Joey Tribbiani,6,4,2,39
"N-n-ni siquiera sé por qué me molesto en hablar con ustedes sobre esto. ¿Sabes qué? Lo haré solo, sin chicas desnudas.",Ross Geller,6,4,2,40
Así lo hice hasta los 19 años.,Chandler Bing,6,4,2,41
"[Escena: Apartamento de Chandler y Joey, Joey está jugando ese juego de cuerdas con las dos manos y los extraños patrones de cruce mientras Chandler entra con el correo.]",Scene Directions,6,4,3,1
Ey.,Chandler Bing,6,4,3,2
¡Ey! ¿Algún buen correo?,Joey Tribbiani,6,4,3,3
"Sí, tienes algo del Screen Actor's Guild.",Chandler Bing,6,4,3,4
"Ooh, probablemente sea un cheque residual, oye, ¿puedes abrirlo por mí? Estoy un poco….",Joey Tribbiani,6,4,3,5
"""Los beneficios caducaron.""",Chandler Bing,6,4,3,6
"Mmmm, eso es raro. No recuerdo haber estado en un movimiento llamado beneficios caducados.",Joey Tribbiani,6,4,3,7
"Vale, no es un cheque. Dicen que su seguro médico expiró porque no trabajó lo suficiente el año pasado.",Chandler Bing,6,4,3,8
¡Déjame ver eso!,Joey Tribbiani,6,4,3,9
Está bien.,Chandler Bing,6,4,3,10
"¡Oh, no puedo creer esto! ¡Esto apesta! Cuando tenía seguro me podía atropellar un autobús o incendiarme, ¿sabes? Y no importaría. ¡¿Ahora tengo que tener cuidado?!",Joey Tribbiani,6,4,3,11
"Lo siento amigo, nunca es un buen momento para dejar de prenderse fuego.",Chandler Bing,6,4,3,12
"Está bien, supongo que tengo que ir a buscar un trabajo. Voy a ir a ver a mi agente.",Joey Tribbiani,6,4,3,13
"Bien, asegúrate de mirar a ambos lados antes de cruzar la calle.",Chandler Bing,6,4,3,14
...mire a ambos lados antes de cruzar la calle.,Joey Tribbiani,6,4,3,15
"[Escena: Apartamento de Monica y Rachel, Phoebe entra y encuentra a Rachel todavía haciendo las maletas.]",Scene Directions,6,4,4,1
¡Ey!,Phoebe Buffay,6,4,4,2
"Hola Phoebs, ¡todavía estás viva! ¿Cómo estás?",Rachel Green,6,4,4,3
"Uf, es tan agotador esperar la muerte. Ohh, por cierto, ¿crees que podrías-",Phoebe Buffay,6,4,4,4
"Pheebs, ¿qué-qué estás haciendo?",Rachel Green,6,4,4,5
Te estaba preparando para mi... ¿no creías que estaba muerta? ¿Eso no salió?,Phoebe Buffay,6,4,4,6
"Oh, sí, me asusté muchísimo. Pensé que te habíamos perdido para siempre. Phoebs, ¿te acuestas?",Rachel Green,6,4,4,7
"Sí, gracias. Y escucha, ¿puedes hacerme un favor? ¿Podrías despertarme en un par de horas? Ya sabes, si puedes.",Phoebe Buffay,6,4,4,8
(Phoebe va y se acuesta mientras Rachel abre el cajón donde Mónica escondió los candelabros y Mónica sale de su habitación.),Scene Directions,6,4,4,9
