temporada,numero_episodio,escena,intervencion,emocion
3,13,2,5,Triste
3,13,2,6,Triste
3,13,2,7,Alegre
3,13,2,8,Triste
3,13,2,9,Neutral
3,13,2,10,Tranquilo
3,13,2,11,Alegre
3,13,4,2,Alegre
3,13,4,3,Alegre
3,13,4,4,Neutral
3,13,4,5,Tranquilo
3,13,4,6,Alegre
3,13,4,7,Alegre
3,13,4,8,Poderoso
3,13,4,9,Asustado
3,13,4,10,Tranquilo
3,13,4,11,Alegre
3,13,4,12,Tranquilo
3,13,4,13,Tranquilo
3,13,4,14,Tranquilo
3,13,4,15,Enojado
3,13,4,16,Enojado
3,13,4,17,Tranquilo
3,13,4,18,Enojado
3,13,4,19,Alegre
3,13,4,20,Alegre
3,13,4,21,Triste
3,13,4,22,Tranquilo
3,13,4,23,Asustado
3,13,6,2,Poderoso
3,13,6,3,Alegre
3,13,6,5,Asustado
3,13,6,6,Poderoso
3,13,6,7,Asustado
3,13,6,8,Neutral
3,13,6,9,Neutral
3,13,6,10,Neutral
3,13,6,11,Tranquilo
3,13,6,12,Neutral
3,13,6,14,Neutral
3,13,6,15,Tranquilo
3,13,6,16,Neutral
3,13,6,17,Tranquilo
3,13,6,19,Neutral
3,13,6,20,Triste
3,13,6,21,Tranquilo
3,13,9,2,Neutral
3,13,9,3,Alegre
3,13,9,4,Enojado
3,13,9,5,Neutral
3,13,9,6,Neutral
3,13,9,7,Neutral
3,13,9,8,Asustado
3,13,9,9,Neutral
3,13,9,10,Tranquilo
3,13,9,11,Neutral
3,13,11,2,Neutral
3,13,11,3,Asustado
3,13,11,4,Enojado
3,13,11,6,Alegre
3,13,11,7,Alegre
3,13,11,8,Enojado
3,13,11,10,Neutral
3,13,11,11,Alegre
3,13,12,2,Asustado
3,13,12,3,Neutral
3,13,12,4,Asustado
3,13,12,5,Enojado
3,13,12,6,Alegre
3,13,12,7,Alegre
3,13,12,8,Neutral
3,13,12,9,Poderoso
3,13,12,10,Neutral
3,13,12,11,Neutral
3,13,12,12,Asustado
3,13,12,13,Neutral
3,13,12,14,Neutral
3,13,12,15,Alegre
3,13,12,16,Enojado
3,13,12,17,Asustado
3,13,12,18,Enojado
3,13,14,2,Asustado
3,13,14,3,Triste
3,13,14,4,Triste
3,13,14,5,Triste
3,13,14,7,Neutral
3,13,14,8,Neutral
3,13,14,9,Tranquilo
3,13,14,10,Neutral
3,13,14,11,Neutral
3,14,1,2,Alegre
3,14,1,3,Alegre
3,14,1,4,Alegre
3,14,1,5,Alegre
3,14,1,6,Enojado
3,14,1,7,Alegre
3,14,1,8,Neutral
3,14,1,9,Tranquilo
3,14,1,10,Alegre
3,14,1,11,Enojado
3,14,1,12,Poderoso
3,14,1,14,Enojado
3,14,2,2,Alegre
3,14,2,3,Alegre
3,14,2,4,Neutral
3,14,2,5,Tranquilo
3,14,2,6,Neutral
3,14,2,7,Tranquilo
3,14,2,8,Alegre
3,14,2,9,Alegre
3,14,2,10,Alegre
3,14,2,11,Neutral
3,14,2,12,Triste
3,14,2,13,Tranquilo
3,14,2,14,Neutral
3,14,2,15,Tranquilo
3,14,2,16,Neutral
3,14,2,17,Neutral
3,14,2,18,Poderoso
3,14,2,19,Triste
3,14,2,20,Neutral
3,14,3,2,Neutral
3,14,3,3,Enojado
3,14,3,5,Tranquilo
3,14,3,6,Tranquilo
3,14,3,8,Tranquilo
3,14,3,9,Tranquilo
3,14,3,10,Poderoso
3,14,3,11,Neutral
3,14,3,12,Asustado
3,14,3,13,Poderoso
3,14,4,2,Neutral
3,14,4,3,Asustado
3,14,4,4,Asustado
3,14,4,6,Asustado
3,14,4,8,Enojado
3,14,5,2,Alegre
3,14,5,3,Alegre
3,14,5,4,Alegre
3,14,5,5,Alegre
3,14,5,6,Alegre
3,14,5,7,Triste
3,14,5,8,Asustado
3,14,5,9,Neutral
3,14,5,10,Tranquilo
3,14,5,11,Asustado
3,14,5,12,Triste
3,14,5,13,Asustado
3,14,5,14,Tranquilo
3,14,5,15,Tranquilo
3,14,5,16,Tranquilo
3,14,5,17,Triste
3,14,5,18,Triste
3,14,5,20,Tranquilo
3,14,5,21,Tranquilo
3,14,7,2,Alegre
3,14,7,3,Alegre
3,14,7,4,Enojado
3,14,7,5,Enojado
3,14,7,6,Alegre
3,14,7,7,Tranquilo
3,14,7,8,Triste
3,14,7,9,Neutral
3,14,7,10,Neutral
3,14,7,11,Neutral
3,14,8,2,Neutral
3,14,8,3,Neutral
3,14,8,4,Neutral
3,14,8,5,Neutral
3,14,8,6,Enojado
3,14,8,7,Neutral
3,14,8,8,Enojado
3,14,8,9,Enojado
3,14,8,10,Enojado
3,14,8,11,Enojado
3,14,8,12,Enojado
3,14,8,13,Enojado
3,14,8,14,Enojado
3,14,8,15,Alegre
3,14,8,16,Alegre
3,14,8,17,Alegre
3,14,8,18,Alegre
3,14,8,19,Asustado
3,14,9,2,Poderoso
3,14,9,3,Asustado
3,14,9,4,Neutral
3,14,9,5,Enojado
3,14,9,6,Tranquilo
3,14,9,7,Tranquilo
3,14,9,8,Tranquilo
3,14,9,9,Tranquilo
3,14,9,10,Poderoso
3,14,9,11,Asustado
3,14,12,2,Alegre
3,14,12,3,Alegre
3,14,12,4,Alegre
3,14,12,5,Tranquilo
3,14,12,6,Alegre
3,14,12,7,Neutral
3,14,12,8,Poderoso
3,14,12,9,Triste
3,14,12,10,Neutral
3,14,14,2,Alegre
3,14,14,3,Alegre
3,14,14,4,Alegre
3,14,14,5,Poderoso
3,14,14,6,Alegre
3,14,14,7,Alegre
3,14,14,8,Alegre
3,14,14,9,Neutral
3,14,14,10,Poderoso
3,14,14,11,Poderoso
3,14,14,12,Alegre
3,14,14,13,Poderoso
3,14,14,14,Tranquilo
3,14,14,15,Neutral
3,14,14,16,Triste
3,14,15,2,Triste
3,14,15,3,Enojado
3,14,15,4,Enojado
3,14,15,5,Enojado
3,14,15,6,Enojado
3,14,15,7,Enojado
3,14,15,8,Enojado
3,14,15,9,Enojado
3,14,15,10,Alegre
3,14,15,11,Asustado
3,14,15,12,Triste
3,14,15,13,Tranquilo
3,14,15,14,Neutral
3,14,15,15,Tranquilo
3,14,15,16,Asustado
3,14,16,2,Neutral
3,14,16,3,Tranquilo
3,14,16,4,Triste
3,14,16,5,Neutral
3,14,16,6,Neutral
3,14,16,8,Neutral
3,14,16,9,Neutral
3,14,16,10,Neutral
3,14,16,11,Tranquilo
3,14,16,12,Neutral
3,14,16,13,Alegre
3,14,16,14,Asustado
3,14,16,15,Triste
3,14,16,16,Asustado
3,14,17,2,Asustado
3,14,17,3,Asustado
3,14,17,4,Enojado
3,14,17,5,Alegre
3,14,17,6,Enojado
3,14,17,7,Triste
3,14,17,8,Enojado
3,14,18,2,Neutral
3,14,18,4,Triste
3,14,18,5,Neutral
3,14,18,6,Neutral
3,14,18,7,Neutral
3,14,18,8,Alegre
3,14,18,9,Enojado
3,14,19,2,Alegre
3,14,19,3,Neutral
3,14,19,4,Neutral
3,14,19,5,Neutral
3,14,19,6,Alegre
3,14,19,7,Alegre
3,14,19,8,Enojado
3,14,19,9,Alegre
3,14,19,10,Poderoso
3,15,2,2,Neutral
3,15,2,3,Poderoso
3,15,2,4,Asustado
3,15,2,5,Asustado
3,15,2,6,Poderoso
3,15,2,7,Enojado
3,15,2,8,Neutral
3,15,2,9,Neutral
3,15,2,10,Alegre
3,15,2,11,Alegre
3,15,2,12,Alegre
3,15,2,14,Alegre
3,15,2,15,Alegre
3,15,2,16,Alegre
3,15,2,17,Alegre
3,15,3,3,Neutral
3,15,3,4,Neutral
3,15,3,6,Neutral
3,15,3,7,Alegre
3,15,3,9,Alegre
3,15,3,10,Alegre
3,15,3,12,Enojado
3,15,3,13,Neutral
3,15,4,2,Neutral
3,15,4,3,Alegre
3,15,4,4,Neutral
3,15,4,5,Neutral
3,15,4,6,Triste
3,15,4,7,Neutral
3,15,4,8,Neutral
3,15,4,9,Neutral
3,15,4,10,Neutral
3,15,4,11,Neutral
3,15,4,12,Enojado
3,15,4,13,Neutral
3,15,4,14,Neutral
3,15,4,15,Alegre
3,15,4,17,Neutral
3,15,4,18,Neutral
3,15,4,19,Neutral
3,15,4,20,Neutral
3,15,4,21,Triste
3,15,4,22,Triste
3,15,4,23,Poderoso
3,15,4,25,Alegre
3,15,4,26,Neutral
3,15,4,27,Enojado
3,15,5,2,Neutral
3,15,5,3,Neutral
3,15,5,4,Neutral
3,15,5,5,Neutral
3,15,5,6,Alegre
3,15,5,7,Neutral
3,15,5,8,Neutral
3,15,5,9,Neutral
3,15,5,10,Neutral
3,15,5,11,Neutral
3,15,5,12,Neutral
3,15,5,13,Neutral
3,15,5,14,Neutral
3,15,5,15,Neutral
3,15,5,16,Neutral
3,15,5,17,Neutral
3,15,5,18,Neutral
3,15,5,19,Neutral
3,15,5,20,Neutral
3,15,5,21,Neutral
3,15,5,22,Neutral
3,15,7,2,Neutral
3,15,7,3,Neutral
3,15,7,4,Neutral
3,15,7,5,Enojado
3,15,7,6,Enojado
3,15,7,7,Enojado
3,15,7,8,Enojado
3,15,7,9,Enojado
3,15,7,10,Enojado
3,15,7,11,Enojado
3,15,7,12,Enojado
3,15,7,13,Enojado
3,15,7,14,Enojado
3,15,7,15,Enojado
3,15,7,16,Enojado
3,15,7,17,Enojado
3,15,7,18,Enojado
3,15,7,19,Enojado
3,15,7,20,Asustado
3,15,7,21,Enojado
3,15,7,22,Neutral
3,15,7,23,Enojado
3,15,7,24,Tranquilo
3,15,7,25,Enojado
3,15,8,2,Alegre
3,15,8,4,Alegre
3,15,8,5,Alegre
3,15,8,6,Alegre
3,15,8,7,Neutral
3,15,8,8,Alegre
3,15,8,9,Enojado
3,15,8,10,Neutral
3,15,8,11,Enojado
3,15,9,2,Alegre
3,15,9,3,Alegre
3,15,9,4,Poderoso
3,15,9,5,Alegre
3,15,9,7,Neutral
3,15,9,8,Neutral
3,15,9,10,Neutral
3,15,9,11,Neutral
3,15,9,12,Neutral
3,15,9,13,Alegre
3,15,9,15,Alegre
3,15,9,16,Alegre
3,15,9,17,Neutral
3,15,9,18,Enojado
3,15,9,19,Asustado
3,15,9,20,Enojado
3,15,9,21,Triste
3,15,9,22,Alegre
3,15,10,2,Alegre
3,15,10,3,Alegre
3,15,10,4,Triste
3,15,10,5,Asustado
3,15,10,6,Alegre
3,15,10,7,Neutral
3,15,10,8,Neutral
3,15,10,9,Neutral
3,15,10,10,Triste
3,15,10,11,Neutral
3,15,10,12,Triste
3,15,10,13,Tranquilo
3,15,10,14,Triste
3,15,10,15,Tranquilo
3,15,10,16,Triste
3,15,11,2,Neutral
3,15,11,3,Triste
3,15,11,4,Triste
3,15,11,5,Enojado
3,15,11,6,Triste
3,15,11,8,Neutral
3,15,11,9,Tranquilo
3,15,11,10,Neutral
3,15,11,11,Neutral
3,15,12,2,Triste
3,15,12,3,Neutral
3,15,12,4,Triste
3,15,12,5,Neutral
3,15,12,6,Tranquilo
3,15,12,8,Neutral
3,15,12,9,Alegre
3,15,12,10,Alegre
3,15,12,11,Neutral
3,15,12,12,Neutral
3,15,12,13,Neutral
3,15,12,14,Neutral
3,15,12,15,Neutral
3,15,12,17,Neutral
3,15,12,18,Neutral
3,15,12,20,Enojado
3,15,12,21,Tranquilo
3,15,12,22,Triste
3,15,12,23,Tranquilo
3,15,12,24,Neutral
3,15,12,25,Tranquilo
3,15,13,2,Triste
3,15,13,3,Triste
3,15,13,4,Asustado
3,15,13,6,Triste
3,15,13,7,Poderoso
3,15,13,9,Enojado
3,15,13,10,Neutral
3,15,13,11,Triste
3,15,13,13,Poderoso
3,15,13,14,Alegre
3,15,13,15,Asustado
3,15,13,16,Alegre
3,15,13,17,Alegre
3,15,13,18,Tranquilo
3,15,13,19,Tranquilo
3,15,13,20,Alegre
3,15,17,3,Alegre
3,15,17,4,Tranquilo
3,15,17,5,Tranquilo
3,15,17,6,Poderoso
3,15,17,8,Alegre
3,16,1,2,Triste
3,16,1,3,Enojado
3,16,1,4,Enojado
3,16,1,5,Enojado
3,16,1,6,Tranquilo
3,16,1,7,Enojado
3,16,1,8,Tranquilo
3,16,1,9,Triste
3,16,2,2,Triste
3,16,2,3,Asustado
3,16,2,4,Neutral
3,16,2,5,Neutral
3,16,2,6,Neutral
3,16,2,7,Neutral
3,16,2,8,Asustado
3,16,2,9,Enojado
3,16,4,2,Neutral
3,16,4,3,Neutral
3,16,4,4,Neutral
3,16,4,5,Triste
3,16,4,6,Triste
3,16,4,7,Triste
3,16,4,8,Asustado
3,16,4,9,Asustado
3,16,4,10,Enojado
3,16,4,11,Alegre
3,16,4,12,Enojado
3,16,4,13,Neutral
3,16,4,14,Asustado
3,16,4,15,Alegre
3,16,7,2,Alegre
3,16,7,3,Neutral
3,16,7,4,Neutral
3,16,7,5,Neutral
3,16,7,6,Poderoso
3,16,7,7,Tranquilo
3,16,7,8,Tranquilo
3,16,7,9,Alegre
3,16,7,10,Tranquilo
3,16,7,11,Poderoso
3,16,7,12,Alegre
3,16,7,13,Tranquilo
3,16,7,14,Alegre
3,16,7,15,Tranquilo
3,16,7,16,Asustado
3,16,7,17,Tranquilo
3,16,7,18,Tranquilo
3,16,8,2,Asustado
3,16,8,3,Poderoso
3,16,8,4,Triste
3,16,8,5,Alegre
3,16,8,6,Tranquilo
3,16,8,7,Tranquilo
3,16,8,8,Neutral
3,16,8,9,Neutral
3,16,8,10,Neutral
3,16,8,11,Poderoso
3,16,8,12,Tranquilo
3,16,8,13,Tranquilo
3,16,8,14,Neutral
3,16,8,15,Poderoso
3,16,8,16,Tranquilo
3,16,8,17,Poderoso
3,16,9,2,Neutral
3,16,9,3,Poderoso
3,16,9,4,Neutral
3,16,9,5,Triste
3,16,9,6,Neutral
3,16,9,7,Enojado
3,16,9,8,Neutral
3,16,9,9,Neutral
3,16,9,10,Enojado
3,16,9,11,Neutral
3,16,11,2,Enojado
3,16,11,3,Alegre
3,16,11,4,Enojado
3,16,11,5,Enojado
3,16,11,6,Tranquilo
3,16,11,7,Triste
3,16,11,8,Triste
3,16,11,9,Enojado
3,16,11,10,Tranquilo
3,16,11,11,Neutral
3,16,11,12,Alegre
3,16,11,13,Tranquilo
3,16,11,14,Tranquilo
3,16,11,15,Asustado
3,16,11,16,Enojado
3,16,14,2,Neutral
3,16,14,3,Asustado
3,16,14,4,Asustado
3,16,14,6,Neutral
3,16,14,7,Triste
3,17,3,2,Neutral
3,17,3,3,Neutral
3,17,3,4,Alegre
3,17,3,5,Neutral
3,17,3,6,Alegre
3,17,3,7,Alegre
3,17,3,8,Neutral
3,17,3,9,Alegre
3,17,3,10,Neutral
3,17,3,11,Neutral
3,17,3,12,Triste
3,17,3,13,Neutral
3,17,3,14,Triste
3,17,3,15,Neutral
3,17,3,16,Neutral
3,17,3,17,Triste
3,17,3,18,Triste
3,17,3,19,Alegre
3,17,3,20,Triste
3,17,3,21,Neutral
3,17,4,2,Triste
3,17,4,3,Poderoso
3,17,4,4,Tranquilo
3,17,4,5,Asustado
3,17,4,7,Tranquilo
3,17,4,8,Neutral
3,17,4,9,Tranquilo
3,17,4,10,Asustado
3,17,4,11,Tranquilo
3,17,4,12,Poderoso
3,17,4,13,Tranquilo
3,17,4,14,Neutral
3,17,4,15,Neutral
3,17,4,16,Poderoso
3,17,4,17,Alegre
3,17,5,2,Neutral
3,17,5,3,Asustado
3,17,5,5,Alegre
3,17,5,6,Asustado
3,17,5,8,Neutral
3,17,5,9,Neutral
3,17,5,10,Neutral
3,17,5,11,Alegre
3,17,5,12,Neutral
3,17,5,13,Alegre
3,17,5,14,Neutral
3,17,5,15,Asustado
3,17,7,2,Alegre
3,17,7,3,Neutral
3,17,7,4,Neutral
3,17,7,5,Tranquilo
3,17,7,6,Tranquilo
3,17,7,7,Neutral
3,17,7,8,Neutral
3,17,7,9,Asustado
3,17,7,10,Tranquilo
3,17,7,11,Tranquilo
3,17,7,12,Neutral
3,17,7,13,Neutral
3,17,7,14,Neutral
3,17,7,15,Triste
3,17,7,16,Triste
3,17,7,17,Neutral
3,17,7,18,Tranquilo
3,17,7,19,Alegre
3,17,7,20,Alegre
3,17,7,21,Triste
3,17,8,2,Neutral
3,17,8,3,Alegre
3,17,8,4,Neutral
3,17,8,5,Neutral
3,17,8,6,Enojado
3,17,8,7,Neutral
3,17,8,8,Enojado
3,17,8,9,Asustado
3,17,8,10,Asustado
3,17,8,11,Asustado
3,17,8,12,Asustado
3,17,8,13,Enojado
3,17,8,14,Asustado
3,17,8,15,Enojado
3,17,8,16,Alegre
3,17,8,18,Neutral
3,17,8,19,Enojado
3,17,8,20,Neutral
3,17,8,21,Enojado
3,17,8,22,Neutral
3,17,9,2,Asustado
3,17,9,3,Alegre
3,17,9,5,Neutral
3,17,9,6,Neutral
3,17,9,8,Tranquilo
3,17,9,9,Neutral
3,17,9,10,Asustado
3,17,9,12,Neutral
3,17,9,13,Triste
3,17,9,14,Enojado
3,17,9,15,Neutral
3,17,9,16,Neutral
3,17,9,17,Poderoso
3,17,9,18,Poderoso
3,17,9,19,Poderoso
3,17,9,20,Triste
3,17,9,21,Neutral
3,17,9,22,Neutral
3,17,9,23,Enojado
3,17,9,24,Neutral
3,17,9,25,Enojado
3,17,9,26,Enojado
3,17,11,2,Enojado
3,17,11,3,Asustado
3,17,11,4,Tranquilo
3,17,11,5,Alegre
3,17,11,6,Alegre
3,17,11,7,Neutral
3,17,11,8,Enojado
3,17,11,9,Neutral
3,17,11,10,Alegre
3,17,11,11,Asustado
3,17,11,12,Enojado
3,17,11,13,Asustado
3,18,1,2,Alegre
3,18,1,3,Neutral
3,18,1,4,Alegre
3,18,1,5,Alegre
3,18,1,7,Tranquilo
3,18,1,8,Tranquilo
3,18,1,9,Neutral
3,18,1,10,Neutral
3,18,1,12,Tranquilo
3,18,1,13,Poderoso
3,18,1,15,Alegre
3,18,1,16,Enojado
3,18,1,17,Alegre
3,18,1,18,Enojado
3,18,1,19,Neutral
3,18,1,20,Enojado
3,18,1,21,Enojado
3,18,1,22,Poderoso
3,18,1,23,Enojado
3,18,1,24,Poderoso
3,18,1,25,Enojado
3,18,1,26,Neutral
3,18,4,2,Triste
3,18,4,3,Neutral
3,18,4,4,Neutral
3,18,4,5,Neutral
3,18,4,6,Asustado
3,18,4,7,Tranquilo
3,18,4,8,Enojado
3,18,4,9,Alegre
3,18,4,10,Alegre
3,18,4,11,Alegre
3,18,4,12,Alegre
3,18,5,2,Enojado
3,18,5,3,Asustado
3,18,5,4,Asustado
3,18,5,5,Enojado
3,18,5,6,Enojado
3,18,5,7,Asustado
3,18,5,8,Asustado
3,18,5,9,Triste
3,18,5,10,Triste
3,18,5,11,Asustado
3,18,5,12,Poderoso
3,18,5,13,Asustado
3,18,5,14,Poderoso
3,18,5,15,Enojado
3,18,9,2,Alegre
3,18,9,3,Asustado
3,18,9,4,Asustado
3,18,9,5,Neutral
3,18,9,6,Enojado
3,18,9,7,Tranquilo
3,18,9,8,Enojado
3,18,10,2,Tranquilo
3,18,10,3,Neutral
3,18,10,5,Neutral
3,18,10,6,Poderoso
3,18,10,7,Enojado
3,18,10,8,Asustado
3,18,10,9,Enojado
3,18,10,10,Neutral
3,18,10,11,Enojado
3,18,10,12,Neutral
3,18,10,13,Poderoso
3,18,10,14,Enojado
3,18,10,15,Neutral
3,18,10,16,Enojado
3,18,10,17,Alegre
3,18,10,18,Neutral
3,18,10,19,Neutral
3,18,10,20,Neutral
3,18,10,21,Poderoso
3,18,11,2,Alegre
3,18,11,3,Asustado
3,18,11,4,Triste
3,18,11,5,Tranquilo
3,18,11,6,Triste
3,18,11,7,Tranquilo
3,18,11,8,Triste
3,18,11,9,Tranquilo
3,18,11,10,Triste
3,18,11,11,Tranquilo
3,18,11,12,Triste
3,18,11,13,Tranquilo
3,18,11,14,Triste
3,18,11,15,Triste
3,18,11,16,Asustado
3,18,11,17,Alegre
3,18,11,18,Enojado
3,18,11,19,Asustado
3,18,11,20,Triste
3,18,11,21,Asustado
3,18,11,22,Enojado
3,18,12,2,Alegre
3,18,12,3,Alegre
3,18,12,4,Enojado
3,18,12,5,Poderoso
3,18,12,6,Enojado
3,18,12,7,Alegre
3,18,12,8,Alegre
3,18,12,9,Tranquilo
3,18,12,10,Alegre
3,18,12,11,Alegre
3,18,12,12,Alegre
3,18,12,14,Tranquilo
3,18,12,15,Enojado
3,18,12,16,Triste
3,18,12,17,Triste
3,18,12,18,Alegre
3,18,12,19,Alegre
3,18,12,20,Alegre
3,18,12,21,Alegre
3,18,13,2,Poderoso
3,18,13,3,Tranquilo
3,18,13,4,Poderoso
3,18,13,5,Alegre
3,18,13,6,Alegre
3,18,15,2,Triste
3,18,15,3,Neutral
3,18,15,4,Neutral
3,18,15,5,Asustado
3,18,15,6,Asustado
3,18,15,7,Asustado
3,18,15,8,Asustado
3,18,15,9,Poderoso
3,18,15,10,Asustado
3,19,1,2,Alegre
3,19,1,3,Alegre
3,19,1,4,Tranquilo
3,19,1,5,Tranquilo
3,19,1,6,Alegre
3,19,1,7,Tranquilo
3,19,1,8,Tranquilo
3,19,1,9,Alegre
3,19,1,11,Alegre
3,19,1,13,Triste
3,19,2,2,Neutral
3,19,2,3,Alegre
3,19,2,4,Alegre
3,19,2,5,Neutral
3,19,2,7,Enojado
3,19,2,8,Alegre
3,19,2,9,Enojado
3,19,2,10,Alegre
3,19,2,11,Neutral
3,19,2,12,Alegre
3,19,2,13,Alegre
3,19,2,14,Neutral
3,19,2,15,Enojado
3,19,2,16,Neutral
3,19,2,17,Neutral
3,19,2,18,Alegre
3,19,2,19,Alegre
3,19,2,20,Alegre
3,19,2,21,Neutral
3,19,2,22,Alegre
3,19,3,2,Neutral
3,19,3,3,Neutral
3,19,3,4,Neutral
3,19,3,5,Asustado
3,19,3,6,Tranquilo
3,19,3,7,Neutral
3,19,3,8,Neutral
3,19,3,10,Asustado
3,19,3,11,Neutral
3,19,3,12,Alegre
3,19,3,13,Neutral
3,19,3,14,Neutral
3,19,3,15,Neutral
3,19,3,16,Enojado
3,19,3,17,Alegre
3,19,3,18,Neutral
3,19,3,19,Alegre
3,19,3,20,Tranquilo
3,19,4,2,Alegre
3,19,4,3,Alegre
3,19,4,4,Neutral
3,19,4,5,Asustado
3,19,4,6,Neutral
3,19,4,8,Asustado
3,19,4,9,Poderoso
3,19,4,10,Enojado
3,19,4,11,Tranquilo
3,19,5,2,Enojado
3,19,5,3,Alegre
3,19,5,4,Alegre
3,19,5,5,Neutral
3,19,5,6,Neutral
3,19,5,7,Poderoso
3,19,5,8,Tranquilo
3,19,5,9,Neutral
3,19,5,10,Alegre
3,19,7,2,Alegre
3,19,7,3,Triste
3,19,7,4,Alegre
3,19,7,5,Alegre
3,19,7,6,Alegre
3,19,7,7,Alegre
3,19,7,8,Enojado
3,19,7,9,Enojado
3,19,7,10,Neutral
3,19,7,11,Neutral
3,19,7,12,Enojado
3,19,7,13,Alegre
3,19,7,14,Asustado
3,19,7,15,Neutral
3,19,8,2,Alegre
3,19,8,3,Neutral
3,19,8,4,Poderoso
3,19,8,5,Neutral
3,19,8,6,Neutral
3,19,8,7,Asustado
3,19,8,8,Poderoso
3,19,8,9,Neutral
3,19,8,10,Neutral
3,19,8,11,Enojado
3,19,8,12,Triste
3,19,8,13,Neutral
3,19,10,2,Enojado
3,19,10,3,Enojado
3,19,10,4,Poderoso
3,19,10,5,Enojado
3,19,10,6,Enojado
3,19,10,7,Asustado
3,19,10,8,Neutral
3,19,10,9,Asustado
3,19,10,10,Tranquilo
3,19,10,11,Asustado
3,19,10,12,Enojado
3,19,10,13,Asustado
3,19,10,15,Enojado
3,19,10,16,Enojado
3,19,10,17,Enojado
3,19,10,18,Asustado
3,19,10,19,Enojado
3,19,10,20,Enojado
3,19,10,21,Enojado
3,19,10,22,Tranquilo
3,19,10,23,Enojado
3,19,10,24,Triste
3,19,10,25,Poderoso
3,19,10,26,Triste
3,19,10,27,Tranquilo
3,19,11,2,Asustado
3,19,11,3,Neutral
3,19,11,5,Neutral
3,19,11,6,Asustado
3,19,11,7,Tranquilo
3,19,11,8,Neutral
3,19,11,9,Triste
3,19,11,10,Alegre
3,19,11,11,Triste
3,19,11,12,Tranquilo
3,19,11,13,Neutral
3,19,11,14,Neutral
3,19,12,2,Neutral
3,19,12,3,Neutral
3,19,12,4,Neutral
3,19,12,5,Asustado
3,19,12,6,Tranquilo
3,19,12,7,Neutral
3,19,12,8,Asustado
3,19,12,9,Tranquilo
3,19,12,10,Asustado
3,19,12,11,Neutral
3,19,12,12,Asustado
3,19,12,13,Triste
3,19,12,14,Neutral
3,19,12,15,Triste
3,19,12,16,Asustado
3,19,12,17,Tranquilo
3,19,12,18,Tranquilo
3,19,12,19,Neutral
3,19,12,20,Neutral
3,19,12,21,Neutral
3,19,13,2,Alegre
3,19,13,4,Poderoso
3,19,13,5,Enojado
3,19,13,6,Tranquilo
3,19,13,7,Triste
3,19,13,8,Alegre
3,19,13,9,Enojado
3,19,13,10,Tranquilo
3,19,13,11,Asustado
3,19,13,12,Neutral
3,19,13,13,Enojado
3,19,14,2,Enojado
3,19,14,3,Enojado
3,19,14,4,Poderoso
3,19,14,5,Alegre
3,19,14,6,Alegre
3,19,14,7,Alegre
3,19,14,8,Neutral
3,19,14,9,Neutral
3,19,14,10,Neutral
3,19,14,11,Alegre
3,19,14,12,Neutral
3,19,14,13,Neutral
3,19,14,14,Alegre
3,19,14,15,Neutral
3,19,14,16,Neutral
3,19,14,17,Neutral
3,19,14,18,Neutral
3,19,14,19,Neutral
3,19,14,20,Alegre
3,19,14,21,Tranquilo
3,19,14,22,Triste
3,19,15,2,Alegre
3,19,15,3,Neutral
3,19,15,4,Triste
3,19,15,5,Alegre
3,19,15,6,Alegre
3,19,15,7,Alegre
3,19,15,8,Alegre
3,19,15,9,Tranquilo
3,19,15,10,Neutral
3,19,15,11,Triste
3,19,15,12,Asustado
3,19,15,13,Triste
3,19,16,2,Alegre
3,19,16,3,Neutral
3,19,16,4,Neutral
3,19,16,5,Tranquilo
3,19,16,6,Alegre
3,19,16,7,Alegre
3,20,1,2,Alegre
3,20,1,3,Alegre
3,20,1,4,Alegre
3,20,1,5,Alegre
3,20,1,6,Alegre
3,20,1,7,Alegre
3,20,1,8,Alegre
3,20,1,9,Triste
3,20,1,10,Alegre
3,20,1,11,Triste
3,20,1,12,Neutral
3,20,1,13,Neutral
3,20,1,14,Alegre
3,20,1,15,Neutral
3,20,1,16,Alegre
3,20,1,17,Neutral
3,20,1,18,Neutral
3,20,1,19,Neutral
3,20,1,20,Alegre
3,20,1,21,Alegre
3,20,1,22,Alegre
3,20,1,23,Alegre
3,20,2,2,Alegre
3,20,2,3,Alegre
3,20,2,4,Neutral
3,20,2,5,Neutral
3,20,2,6,Alegre
3,20,2,7,Neutral
3,20,2,8,Alegre
3,20,2,9,Neutral
3,20,2,10,Alegre
3,20,2,11,Alegre
3,20,2,13,Poderoso
3,20,2,14,Neutral
3,20,2,15,Alegre
3,20,2,16,Alegre
3,20,2,17,Alegre
3,20,2,18,Alegre
3,20,2,19,Neutral
3,20,2,20,Neutral
3,20,2,21,Asustado
3,20,2,22,Neutral
3,20,2,23,Neutral
3,20,2,24,Neutral
3,20,2,25,Triste
3,20,2,26,Enojado
3,20,2,27,Poderoso
3,20,4,2,Alegre
3,20,4,3,Triste
3,20,4,4,Neutral
3,20,4,5,Alegre
3,20,4,6,Triste
3,20,4,7,Neutral
3,20,4,8,Tranquilo
3,20,4,9,Alegre
3,20,4,10,Alegre
3,20,4,11,Alegre
3,20,4,12,Alegre
3,20,4,13,Alegre
3,20,4,14,Neutral
3,20,4,15,Triste
3,20,4,16,Triste
3,20,4,17,Asustado
3,20,4,18,Neutral
3,20,4,19,Alegre
